Provincia,Tipo Istituto,Codice Principale,Denominazione Principale,Indirizzo,CAP,Comune,Distretto,E-mail,Telefono,Codice Fiscale,Codice,Denominazione,All Students,School Type,Full Address,Latitude,Longitude
Caltanissetta,ISTITUTO SUPERIORE,CLIS01300E,"I.I.S. ""L. RUSSO""","VIA LEONE XIII, 48/D",93100,CALTANISSETTA,9,CLIS01300E@istruzione.it,934554255,80004840858,CLTE01350L,CORSO SERALE BIOTEC. - CALTANISSETTA,49,SEC II,"VIA LEONE XIII 48/D, 93100, CALTANISSETTA",37.4899298,14.0438332
Caltanissetta,ISTITUTO SUPERIORE,CLIS01800N,ESCHILO,"VIA ERITREA, SN",93012,GELA,10,CLIS01800N@istruzione.it,933930051,90028200856,CLPC018011,ESCHILO,446,SEC II,"VIA ERITREA, 93012, GELA",37.0691968,14.2379158
Caltanissetta,ISTITUTO SUPERIORE,CLIS01800N,ESCHILO,"VIA ERITREA, SN",93012,GELA,10,CLIS01800N@istruzione.it,933930051,90028200856,CLPM018015,LICEO SCIENZE UMANE DANTE ALIGHIERI,571,SEC II,"VIALE EUROPA 119, 93012, GELA",37.0705107,14.2306921
Caltanissetta,LICEO CLASSICO,CLPC02000X,"LICEO CLASS.-LING.-COREUT. ""R. SETTIMO""",VIA ROSSO DI SAN SECONDO,93100,CALTANISSETTA,9,CLPC02000X@istruzione.it,93421600,80003410851,CLPC02000X,LICEO CLASS.-LING.-COREUT. R. SETTIMO,688,SEC II,"VIA ROSSO DI SAN SECONDO, 93100, CALTANISSETTA",37.4931076,14.0548294
Caltanissetta,ISTITUTO SUPERIORE,CLIS01400A,"I.I.S. ""A. MANZONI-F. JUVARA """,VIALE TRIESTE,93100,CALTANISSETTA,9,CLIS01400A@istruzione.it,934598909,80004710853,CLPM01401T,LICEO S. U. E MUSICALE A. MANZONI,518,SEC II,"VIALE TRIESTE 169, 93100, CALTANISSETTA",37.4949258,14.052509
Caltanissetta,ISTITUTO SUPERIORE,CLIS01400A,"I.I.S. ""A. MANZONI-F. JUVARA """,VIALE TRIESTE,93100,CALTANISSETTA,9,CLIS01400A@istruzione.it,934598909,80004710853,CLSD014017,F. JUVARA,174,SEC II,"VIA BELVEDERE S.N., 93017, SAN CATALDO",37.4887635,13.9963529
Caltanissetta,ISTITUTO SUPERIORE,CLIS01400A,"I.I.S. ""A. MANZONI-F. JUVARA """,VIALE TRIESTE,93100,CALTANISSETTA,9,CLIS01400A@istruzione.it,934598909,80004710853,CLSD01450G,CORSO SERALE - ARTI FIG. - SAN CATALDO,27,SEC II,"VIA BELVEDERE S.N., 93017, SAN CATALDO",37.4887635,13.9963529
Caltanissetta,ISTITUTO SUPERIORE,CLIS002004,"I.I.S. ""L. DA VINCI""",CARLO ALBERTO DALLA CHIESA SNC,93015,NISCEMI,10,CLIS002004@istruzione.it,933953082,82002400859,CLPS00201E,SCIENT. CLASS. LING. E SCIENZE UMANE,773,SEC II,"VIA C.A. DALLA CHIESA S.N., 93015, NISCEMI",37.1405721,14.3982933
Caltanissetta,ISTITUTO SUPERIORE,CLIS002004,"I.I.S. ""L. DA VINCI""",CARLO ALBERTO DALLA CHIESA SNC,93015,NISCEMI,10,CLIS002004@istruzione.it,933953082,82002400859,CLRA002014,IST. PROF. SERV. AGRIC. E SV. RUR.,123,SEC II,"VIA CARLO ALBERTO DALLA CHIESA SNC, 93015, NISCEMI",37.1477983,14.3959466
Caltanissetta,ISTITUTO SUPERIORE,CLIS002004,"I.I.S. ""L. DA VINCI""",CARLO ALBERTO DALLA CHIESA SNC,93015,NISCEMI,10,CLIS002004@istruzione.it,933953082,82002400859,CLTD00201A,IST. TECN. AMM. FIN. MARK,125,SEC II,"VIA C.A. DALLA CHIESA S.N., 93015, NISCEMI",37.1405721,14.3982933
Caltanissetta,ISTITUTO SUPERIORE,CLIS01200P,"I.I.S. ""S. MOTTURA""",VIALE DELLA REGIONE 71,93100,CALTANISSETTA,9,CLIS01200P@istruzione.it,934591280,80004820850,CLPS012015,OP. SCIENZE APPLICATE,157,SEC II,"VIALE DELLA REGIONE 71, 93100, CALTANISSETTA",37.4927448,14.0405885
Caltanissetta,ISTITUTO SUPERIORE,CLIS01200P,"I.I.S. ""S. MOTTURA""",VIALE DELLA REGIONE 71,93100,CALTANISSETTA,9,CLIS01200P@istruzione.it,934591280,80004820850,CLTF012017,SETTORE TECNOLOGICO S. MOTTURA,505,SEC II,"VIALE DELLA REGIONE 71, 93100, CALTANISSETTA",37.4927448,14.0405885
Caltanissetta,ISTITUTO SUPERIORE,CLIS01200P,"I.I.S. ""S. MOTTURA""",VIALE DELLA REGIONE 71,93100,CALTANISSETTA,9,CLIS01200P@istruzione.it,934591280,80004820850,CLTF01251L,CORSO SERALE S. MOTTURA - CALTANISSETTA,37,SEC II,"VIALE DELLA REGIONE 71, 93100, CALTANISSETTA",37.4927448,14.0405885
Caltanissetta,ISTITUTO SUPERIORE,CLIS01900D,"I.I.S. ""A. VOLTA""","VIA NINO MARTOGLIO, 1",93100,CALTANISSETTA,9,CLIS01900D@istruzione.it,934591533,92063450859,CLPS01901X,LICEO SCIENTIFICO ALESSANDRO VOLTA,977,SEC II,"VIA NINO MARTOGLIO 1, 93100, CALTANISSETTA",37.4953463,14.0492252
Caltanissetta,ISTITUTO SUPERIORE,CLIS01900D,"I.I.S. ""A. VOLTA""","VIA NINO MARTOGLIO, 1",93100,CALTANISSETTA,9,CLIS01900D@istruzione.it,934591533,92063450859,CLTF019012,A. VOLTA,74,SEC II,"VIA MARTOGLIO, 93100, CALTANISSETTA",37.4958912,14.0486872
Caltanissetta,LICEO SCIENTIFICO,CLPS03000N,"LICEO SCIENT.-LING. ""E. VITTORINI""",VIA PITAGORA S.N.C.,93012,GELA,10,CLPS03000N@istruzione.it,933930594,82002490850,CLPS03000N,LICEO SCIENT.-LING. E. VITTORINI,1011,SEC II,"VIA PITAGORA S.N.C., 93012, GELA",37.076875,14.2254917
Caltanissetta,ISTITUTO SUPERIORE,CLIS00300X,"I.I.S. ""L. STURZO""",VIA E. ROMAGNOLI 78,93012,GELA,10,CLIS00300X@istruzione.it,933930069,82002650859,CLRH003014,L. STURZO,167,SEC II,"Via Liszt snc, 93012, GELA",37.0797867,14.2409564
Caltanissetta,ISTITUTO SUPERIORE,CLIS00300X,"I.I.S. ""L. STURZO""",VIA E. ROMAGNOLI 78,93012,GELA,10,CLIS00300X@istruzione.it,933930069,82002650859,CLRH003025,L. STURZO CARCERARIO - GELA,22,SEC II,"Casa Circondariale di Gela, Contrada Balate SS117bis, 93012 Gela (CL)",37.0880713,14.2658017
Caltanissetta,ISTITUTO SUPERIORE,CLIS00300X,"I.I.S. ""L. STURZO""",VIA E. ROMAGNOLI 78,93012,GELA,10,CLIS00300X@istruzione.it,933930069,82002650859,CLRH00350C,CORSO SERALE ALBERGH. - GELA,54,SEC II,"Via Liszt snc, 93012, GELA",37.0797867,14.2409564
Caltanissetta,ISTITUTO SUPERIORE,CLIS00300X,"I.I.S. ""L. STURZO""",VIA E. ROMAGNOLI 78,93012,GELA,10,CLIS00300X@istruzione.it,933930069,82002650859,CLTD003027,L. STURZO,241,SEC II,"Via Ettore Romagnoli, 78,93012 Gela (CL)",37.0684248,14.238391
Caltanissetta,ISTITUTO SUPERIORE,CLIS00300X,"I.I.S. ""L. STURZO""",VIA E. ROMAGNOLI 78,93012,GELA,10,CLIS00300X@istruzione.it,933930069,82002650859,CLTD00352L,CORSO SERALE A.F.M. - GELA,29,SEC II,"Via Ettore Romagnoli, 78, 93012 Gela (CL)",37.0684248,14.238391
Caltanissetta,ISTITUTO SUPERIORE,CLIS00900V,"I.I.S. ""A. DI ROCCO""",VIA LEONE XIII 64,93100,CALTANISSETTA,9,CLIS00900V@istruzione.it,934591250,1584930851,CLRA00902X,IP SERVIZI AGRICOLTURA E SVILUPPO RURALE,28,SEC II,"Via Donizetti 2, 93017, SAN CATALDO",37.48242,13.98376
Caltanissetta,ISTITUTO SUPERIORE,CLIS00900V,"I.I.S. ""A. DI ROCCO""",VIA LEONE XIII 64,93100,CALTANISSETTA,9,CLIS00900V@istruzione.it,934591250,1584930851,CLRH009013,IP SERV. L'ENOGASTRON. L'OSP. ALBER,295,SEC II,"Via Leone XIII 64, 93100, CALTANISSETTA",37.4904208,14.0428684
Caltanissetta,ISTITUTO SUPERIORE,CLIS00900V,"I.I.S. ""A. DI ROCCO""",VIA LEONE XIII 64,93100,CALTANISSETTA,9,CLIS00900V@istruzione.it,934591250,1584930851,CLRH00950B,CORSO SERALE ALBERGH. - CALTANISSETTA,92,SEC II,"Via Leone XIII [aule] 64, 93100, CALTANISSETTA",37.4904119,14.0475129
Caltanissetta,ISTITUTO SUPERIORE,CLIS00900V,"I.I.S. ""A. DI ROCCO""",VIA LEONE XIII 64,93100,CALTANISSETTA,9,CLIS00900V@istruzione.it,934591250,1584930851,CLTA00901P,AGRARIA - AGROALIMENTARE - AGROINDUSTRIA,125,SEC II,"Via Leone XIII 64, 93100, CALTANISSETTA",37.4904208,14.0428684
Caltanissetta,ISTITUTO SUPERIORE,CLIS00600B,"I.I.S. ""E. MAJORANA""","VIA PITAGORA, 41",93012,GELA,10,CLIS00600B@istruzione.it,933930464,90012970852,CLRI006013,IST. PROF. INDUSTRIA E ARTIG. E SERVIZI,190,SEC II,"VIALE PAOLO LA ROSA N. 2 C.DA MARCHITELLO, 93012, GELA",37.0810488,14.2186239
Caltanissetta,ISTITUTO SUPERIORE,CLIS00600B,"I.I.S. ""E. MAJORANA""","VIA PITAGORA, 41",93012,GELA,10,CLIS00600B@istruzione.it,933930464,90012970852,CLRI00650B,SERALE M.A.T. - MAJORANA GELA,35,SEC II,"VIALE PAOLO LA ROSA 2 - C.DA MARCHITELLO, 93012, GELA",37.0810488,14.2186239
Caltanissetta,ISTITUTO SUPERIORE,CLIS00600B,"I.I.S. ""E. MAJORANA""","VIA PITAGORA, 41",93012,GELA,10,CLIS00600B@istruzione.it,933930464,90012970852,CLSL00601P,LICEO ARTISTICO E. MAJORANA,144,SEC II,"VIALE PAOLO LA ROSA N. 2 C.DA MARCHITELLO, 93012, GELA",37.0810488,14.2186239
Caltanissetta,ISTITUTO SUPERIORE,CLIS00600B,"I.I.S. ""E. MAJORANA""","VIA PITAGORA, 41",93012,GELA,10,CLIS00600B@istruzione.it,933930464,90012970852,CLTL006014,TRASPORTI E LOGISTICA E. MAJORANA,328,SEC II,"VIA PITAGORA N. 41, 93012, GELA",37.0763103,14.2258236
Caltanissetta,ISTITUTO SUPERIORE,CLIS00600B,"I.I.S. ""E. MAJORANA""","VIA PITAGORA, 41",93012,GELA,10,CLIS00600B@istruzione.it,933930464,90012970852,CLTL00651D,SERALI CAT IPSS NAUTICO - MAJORANA GELA,116,SEC II,"VIA PITAGORA 41, 93012, GELA",37.0763103,14.2258236
Caltanissetta,ISTITUTO SUPERIORE,CLIS016002,"I.I.S. ""G.B. HODIERNA""",CONTRADA PRATO,93014,MUSSOMELI,8,CLIS016002@istruzione.it,934951415,92060600852,CLRI01601N,CAMPOFRANCO,55,SEC II,"VIA PIAVE 99, 93010, CAMPOFRANCO",37.5133271,13.7113097
Caltanissetta,ISTITUTO SUPERIORE,CLIS016002,"I.I.S. ""G.B. HODIERNA""",CONTRADA PRATO,93014,MUSSOMELI,8,CLIS016002@istruzione.it,934951415,92060600852,CLRI01602P,MUSSOMELI,47,SEC II,"CONTRADA PRATO, 93014, MUSSOMELI",37.5759978,13.7519378
Caltanissetta,ISTITUTO SUPERIORE,CLIS016002,"I.I.S. ""G.B. HODIERNA""",CONTRADA PRATO,93014,MUSSOMELI,8,CLIS016002@istruzione.it,934951415,92060600852,CLTD016018,G. B. HODIERNA,308,SEC II,"CONTRADA PRATO, 93014, MUSSOMELI",37.5759978,13.7519378
Caltanissetta,ISTITUTO SUPERIORE,CLIS016002,"I.I.S. ""G.B. HODIERNA""",CONTRADA PRATO,93014,MUSSOMELI,8,CLIS016002@istruzione.it,934951415,92060600852,CLTD01651N,CORSO SERALE A.F.M. - C.A.T. - MUSSOMELI,291,SEC II,"CONTRADA PRATO, 93014, MUSSOMELI",37.5759978,13.7519378
Caltanissetta,IST PROF INDUSTRIA E ARTIGIANATO,CLRI01000N,"IST. PROF. IND. SERV. ""GALILEO GALILEI""","VIA FRA F. GIARRATANA,1",93100,CALTANISSETTA,9,CLRI01000N@istruzione.it,93425449,80003190859,CLRI01000N,IST. PROF. IND. SERV. GALILEO GALILEI,548,SEC II,"Via Fra` Giarratana 1, 93100, CALTANISSETTA",37.4895811,14.0523797
Caltanissetta,IST PROF INDUSTRIA E ARTIGIANATO,CLRI01000N,"IST. PROF. IND. SERV. ""GALILEO GALILEI""","VIA FRA F. GIARRATANA,1",93100,CALTANISSETTA,9,CLRI01000N@istruzione.it,93425449,80003190859,CLRI010503,CORSO SERALE M.A.T. - CALTANISSETTA,84,SEC II,"Via Fra` Giarratana 1, 93100, CALTANISSETTA",37.4895811,14.0523797
Caltanissetta,IST TEC COMMERCIALE E PER GEOMETRI,CLTD090005,"I.T.E.T. ""RAPISARDI-DA VINCI""","VIALE REGINA MARGHERITA, 27",93100,CALTANISSETTA,9,CLTD090005@istruzione.it,93425377,80003710854,CLTD090005,I.T.E.T. RAPISARDI-DA VINCI,624,SEC II,"VIALE REGINA MARGHERITA 27, 93100, CALTANISSETTA",37.4867487,14.0610246
Caltanissetta,IST TEC COMMERCIALE E PER GEOMETRI,CLTD090005,"I.T.E.T. ""RAPISARDI-DA VINCI""","VIALE REGINA MARGHERITA, 27",93100,CALTANISSETTA,9,CLTD090005@istruzione.it,93425377,80003710854,CLTD090016,M. RAPISARDI CARCERARIO - SAN CATALDO,19,SEC II,"PIAZZA MARCONI 1, 93017, SAN CATALDO",37.4873743,13.9877968
Caltanissetta,IST TEC COMMERCIALE E PER GEOMETRI,CLTD090005,"I.T.E.T. ""RAPISARDI-DA VINCI""","VIALE REGINA MARGHERITA, 27",93100,CALTANISSETTA,9,CLTD090005@istruzione.it,93425377,80003710854,CLTD090027,M. RAPISARDI CARCERARIO - CALTANISSETT,46,SEC II,"VIALE REGINA MARGHERITA, 93100, CALTANISSETTA",37.4841709,14.0598508
Caltanissetta,IST TEC COMMERCIALE E PER GEOMETRI,CLTD090005,"I.T.E.T. ""RAPISARDI-DA VINCI""","VIALE REGINA MARGHERITA, 27",93100,CALTANISSETTA,9,CLTD090005@istruzione.it,93425377,80003710854,CLTD09050E,M. RAPISARDI CORSO SERALE - CALTANISS,51,SEC II,"VIALE REGINA MARGHERITA, 93100, CALTANISSETTA",37.4841709,14.0598508
Caltanissetta,ISTITUTO TECNICO INDUSTRIALE,CLTF020005,"I.T.T. ""E. MORSELLI""",VIA PITAGORA,93012,GELA,10,CLTF020005@istruzione.it,933930997,82002330858,CLTF020005,I.T.T. E. MORSELLI,554,SEC II,"Via Pitagora s.n.c., 93012, GELA",37.076875,14.2254917
Caltanissetta,ISTITUTO TECNICO INDUSTRIALE,CLTF020005,"I.T.T. ""E. MORSELLI""",VIA PITAGORA,93012,GELA,10,CLTF020005@istruzione.it,933930997,82002330858,CLTF02050E,CORSO SERALE MECC. - GELA,52,SEC II,"Via Pitagora, 93012 Gela (CL)",37.076875,14.2254917
Catania,ISTITUTO SUPERIORE,CTIS001009,IIS MICHELE AMARI,VIA PADRE AMBROGIO N.1,95014,GIARRE,20,CTIS001009@istruzione.it,956136480,83001130877,CTPC00101L,LICEO CLASSICO E LICEO MUSICALE,735,SEC II,"VIA PADRE AMBROGIO 1, 95014, GIARRE",37.7294598,15.1889206
Catania,ISTITUTO SUPERIORE,CTIS001009,IIS MICHELE AMARI,VIA PADRE AMBROGIO N.1,95014,GIARRE,20,CTIS001009@istruzione.it,956136480,83001130877,CTPC00102N,"LICEO SCIENTIFICO,LINGUISTICO, SC. UMANE",195,SEC II,"VIA VIGNAZZA S.N., 95015, LINGUAGLOSSA",37.8432899,15.1331313
Catania,ISTITUTO SUPERIORE,CTIS00600C,IS ENRICO MEDI,VIA PAPA GIOVANNI PAOLO II,95036,RANDAZZO,21,CTIS00600C@istruzione.it,956136730,83001470877,CTPC00601Q,DON CAVINA,144,SEC II,"PIAZZA S. BENEDETTO12, 95036, RANDAZZO",37.8778059,14.950883
Catania,ISTITUTO SUPERIORE,CTIS00600C,IS ENRICO MEDI,VIA PAPA GIOVANNI PAOLO II,95036,RANDAZZO,21,CTIS00600C@istruzione.it,956136730,83001470877,CTRA00601C,A. M. MAZZEI,63,SEC II,"VIA DEI CADUTI 5, 95036, RANDAZZO",37.8750204,14.9448982
Catania,ISTITUTO SUPERIORE,CTIS00600C,IS ENRICO MEDI,VIA PAPA GIOVANNI PAOLO II,95036,RANDAZZO,21,CTIS00600C@istruzione.it,956136730,83001470877,CTRH00601L,IPSSAR MEDI SEZ. ASS. IISS MEDI RANDAZZO,199,SEC II,"VIA PAPA GIOVANNI PAOLO II, 95136, RANDAZZO",37.8693043,14.9576751
Catania,ISTITUTO SUPERIORE,CTIS00600C,IS ENRICO MEDI,VIA PAPA GIOVANNI PAOLO II,95036,RANDAZZO,21,CTIS00600C@istruzione.it,956136730,83001470877,CTRH006501,SERALE IST PROF PER I SERV. ALBERG. RIST,38,SEC II,"VIA PAPA GIOVANNI PAOLO II, 95136, RANDAZZO",37.8693043,14.9576751
Catania,ISTITUTO SUPERIORE,CTIS00600C,IS ENRICO MEDI,VIA PAPA GIOVANNI PAOLO II,95036,RANDAZZO,21,CTIS00600C@istruzione.it,956136730,83001470877,CTTD00601P,ENRICO MEDI,120,SEC II,"VIA PAPA GIOVANNI PAOLO II, 95036, RANDAZZO",37.8693043,14.9576751
Catania,ISTITUTO SUPERIORE,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,BRONTE,22,CTIS00900X@istruzione.it,956136100,80011280874,CTPC009017,LICEO CLASSICO E ARTISTICO VEN.I CAPIZZI,294,SEC II,"VIA UMBERTO 279, 95034, BRONTE",37.7867248,14.8331314
Catania,ISTITUTO SUPERIORE,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,BRONTE,22,CTIS00900X@istruzione.it,956136100,80011280874,CTPS00901A,LICEO SCIENTIFICO VEN.I.CAPIZZI,383,SEC II,"V.LE J.F.KENNEDY, 95034, BRONTE",37.7870005,14.837995
Catania,ISTITUTO SUPERIORE,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,BRONTE,22,CTIS00900X@istruzione.it,956136100,80011280874,CTRA00901X,IS VEN.IGNAZIO CAPIZZI,58,SEC II,"VIALE DELLA REGIONE 2, 95030, BRONTE",37.7835911,14.8366097
Catania,ISTITUTO SUPERIORE,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,BRONTE,22,CTIS00900X@istruzione.it,956136100,80011280874,CTRI00901G,I.P.S.I.A. VEN.I.CAPIZZI,95,SEC II,"VIALE DELLA REGIONE N. 2, 95034, BRONTE",37.7835911,14.8366097
Catania,ISTITUTO SUPERIORE,CTIS00900X,IS VEN. IGNAZIO CAPIZZI,VIA UMBERTO N.279,95034,BRONTE,22,CTIS00900X@istruzione.it,956136100,80011280874,CTRI00950X,CORSO SERALE PER ADULTI IPSIA CAPIZZI,0,SEC II,"VIALE DELLA REGIONE 2, 95034, BRONTE",37.7835911,14.8366097
Catania,LICEO CLASSICO,CTPC01000A,LC GIOVANNI VERGA,VIA S. D'ACQUISTO N. 16,95031,ADRANO,22,CTPC01000A@istruzione.it,956136075,80012580876,CTPC01000A,LC GIOVANNI VERGA,905,SEC II,"VIA S. D'ACQUISTO N. 16, 95031, ADRANO",37.66496,14.8399744
Catania,ISTITUTO SUPERIORE,CTIS01200Q,IS RAPISARDI PATERNO',VIA DEGLI STUDI 1,95047,PATERNO',23,CTIS01200Q@istruzione.it,956136650,80012510873,CTPC012013,MARIO RAPISARDI,260,SEC II,"VIA DEGLI STUDI 1, 95047, PATERNO'",37.5698703,14.9030281
Catania,ISTITUTO SUPERIORE,CTIS01200Q,IS RAPISARDI PATERNO',VIA DEGLI STUDI 1,95047,PATERNO',23,CTIS01200Q@istruzione.it,956136650,80012510873,CTPM012017,LICEO DELLE SCIENZE UMANE,221,SEC II,"CONTRADA PONTE BARRIERA, 95038, BIANCAVILLA",37.6439684,14.866487
Catania,ISTITUTO SUPERIORE,CTIS01200Q,IS RAPISARDI PATERNO',VIA DEGLI STUDI 1,95047,PATERNO',23,CTIS01200Q@istruzione.it,956136650,80012510873,CTTF012018,ISTITUTO TECNICO INDUSTRIALE - IND. CHIM,31,SEC II,"Via G. BATTISTA VICO 1, 95033, BIANCAVILLA",37.6412061,14.8735789
Catania,LICEO CLASSICO,CTPC040006,"LC ""MARIO CUTELLI E CARMELO SALANITRO""",VIA FIRENZE 202,95128,CATANIA,14,CTPC040006@istruzione.it,956136280,80012480879,CTPC040006,LC MARIO CUTELLI E CARMELO SALANITRO,1066,SEC II,"VIA FIRENZE 202, 95128, CATANIA",37.5154943,15.0883413
Catania,ISTITUTO SUPERIORE,CTIS044007,GULLI E PENNISI,VIA MARIO ARCIDIACONO,95024,ACIREALE,19,CTIS044007@istruzione.it,956136040,90055030879,CTPC04401E,LICEO CLASSICO GULLI E PENNISI,499,SEC II,"VIA MARIO ARCIDIACONO, 95024, ACIREALE",37.6078154,15.1666967
Catania,ISTITUTO SUPERIORE,CTIS044007,GULLI E PENNISI,VIA MARIO ARCIDIACONO,95024,ACIREALE,19,CTIS044007@istruzione.it,956136040,90055030879,CTPS04401N,LICEO SCIENTIFICO ACIBONACCORSI,205,SEC II,"VIA LAVINA, 95030, ACI BONACCORSI",37.6025735,15.1085224
Catania,ISTITUTO SUPERIORE,CTIS04700P,I.S. SECUSIO CALTAGIRONE,VIA MADONNA DELLA VIA 5/A,95041,CALTAGIRONE,15,CTIS04700P@istruzione.it,956136170,91028670874,CTPC047012,LICEO CLASSICO E LINGUISTICO SECUSIO,628,SEC II,"VIA MADONNA DELLA VIA 5/A, 95041, CALTAGIRONE",37.2288538,14.5218793
Catania,ISTITUTO SUPERIORE,CTIS04700P,I.S. SECUSIO CALTAGIRONE,VIA MADONNA DELLA VIA 5/A,95041,CALTAGIRONE,15,CTIS04700P@istruzione.it,956136170,91028670874,CTSD04701G,IA ISTITUTO D'ARTE CALTAGIRONE,105,SEC II,"VIA EX MATRICE N. 153, 95041, CALTAGIRONE",37.2406668,14.5124092
Catania,ISTITUTO SUPERIORE,CTIS04700P,I.S. SECUSIO CALTAGIRONE,VIA MADONNA DELLA VIA 5/A,95041,CALTAGIRONE,15,CTIS04700P@istruzione.it,956136170,91028670874,CTSD04702L,CASA CIRCONDARIALE DI CALTAGIRONE,66,SEC II,"C/O CASA CIRCONDARIALE DI CALTAGIRONE, 95041, CALTAGIRONE",37.2371653,14.5133945
Catania,LICEO CLASSICO,CTPC070002,LC SPEDALIERI,PIAZZA ANNIBALE RICCO' S.N.,95124,CATANIA,12,CTPC070002@istruzione.it,956136290,80009390875,CTPC070002,LC SPEDALIERI,873,SEC II,"PIAZZA ANNIBALE RICCO' S.N., 95124, CATANIA",37.5052539,15.0800198
Catania,ISTITUTO MAGISTRALE,CTPM01000E,LICEO STATALE FRANCESCO DE SANCTIS,"VIA FOGAZZARO,18",95047,PATERNO',23,CTPM01000E@istruzione.it,956136690,80008970875,CTPM01000E,LICEO STATALE FRANCESCO DE SANCTIS,1001,SEC II,"VIA FOGAZZARO18, 95047, PATERNO'",37.5721908,14.9034029
Catania,ISTITUTO MAGISTRALE,CTPM020005,"LICEO STATALE ""G. TURRISI COLONNA""","VIA FABIO FILZI, 24",95124,CATANIA,12,CTPM020005@istruzione.it,956136300,80009130875,CTPM020005,LICEO STATALE G. TURRISI COLONNA,1283,SEC II,"VIA FABIO FILZI 24, 95124, CATANIA",37.5102205,15.0750715
Catania,ISTITUTO MAGISTRALE,CTPM03000Q,LICEO STATALE LOMBARDO RADICE,VIA IMPERIA 21,95128,CATANIA,14,CTPM03000Q@istruzione.it,956136310,80010640870,CTPM03000Q,LICEO STATALE LOMBARDO RADICE,1532,SEC II,"VIA IMPERIA 21, 95128, CATANIA",37.5234302,15.0934603
Catania,ISTITUTO MAGISTRALE,CTPM03000Q,LICEO STATALE LOMBARDO RADICE,VIA IMPERIA 21,95128,CATANIA,14,CTPM03000Q@istruzione.it,956136310,80010640870,CTPM03001R,LICEO STATALE SEZ. DIST. LOMBARDO RADICE,312,SEC II,"VIA ZANGRI' 6, 95030, GRAVINA DI CATANIA",37.5383946,15.0786479
Catania,ISTITUTO MAGISTRALE,CTPM04000A,IM REGINA ELENA,"VIA COLLEGIO PENNISI, 13",95024,ACIREALE,19,CTPM04000A@istruzione.it,956136050,81002530871,CTPM04000A,IM REGINA ELENA,975,SEC II,"VIA COLLEGIO PENNISI 13, 95024, ACIREALE",37.6105014,15.1597319
Catania,LICEO SCIENTIFICO,CTPS01000D,LS ARCHIMEDE,"VIA L. ARIOSTO, N.37",95024,ACIREALE,19,CTPS01000D@istruzione.it,956136062,81002810877,CTPS01000D,LS ARCHIMEDE,1492,SEC II,"VIA L. ARIOSTO N.37, 95024, ACIREALE",37.6163501,15.1541287
Catania,ISTITUTO SUPERIORE,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,PATERNO',23,CTIS016003@istruzione.it,956136679,93002880875,CTPS01601D,SCIENTIFICO BELPASSO,175,SEC II,"""ANTONINO RUSSO GIUSTI"", 95032, BELPASSO",37.5898235,14.9769402
Catania,ISTITUTO SUPERIORE,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,PATERNO',23,CTIS016003@istruzione.it,956136679,93002880875,CTRA016013,SANTO ASERO,172,SEC II,"VIA LUCANIA 1, 95047, PATERNO'",37.5588884,14.9109785
Catania,ISTITUTO SUPERIORE,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,PATERNO',23,CTIS016003@istruzione.it,956136679,93002880875,CTRA01650B,SANTO ASERO SERALE,109,SEC II,"VIA LUCANIA 1, 95047, PATERNO'",37.5588884,14.9109785
Catania,ISTITUTO SUPERIORE,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,PATERNO',23,CTIS016003@istruzione.it,956136679,93002880875,CTRI01601P,EFESTO,95,SEC II,"VIA GIULIO VERNE N. 24, 95033, BIANCAVILLA",37.6470104,14.8612093
Catania,ISTITUTO SUPERIORE,CTIS016003,FRANCESCO REDI,VIA LUCANIA 1,95047,PATERNO',23,CTIS016003@istruzione.it,956136679,93002880875,CTTF01601G,GALILEO FERRARIS,477,SEC II,"VIA LEONARDO SCIASCIA 3, 95032, BELPASSO",37.5924572,14.9758051
Catania,ISTITUTO SUPERIORE,CTIS01700V,IS G. B. VACCARINI,"VIA ORCHIDEA, 9",95123,CATANIA,12,CTIS01700V@istruzione.it,956136235,80009410871,CTPS017019,VACCARINI,811,SEC II,"VIA ORCHIDEA N 9, 95123, CATANIA",37.5146226,15.0769296
Catania,ISTITUTO SUPERIORE,CTIS01700V,IS G. B. VACCARINI,"VIA ORCHIDEA, 9",95123,CATANIA,12,CTIS01700V@istruzione.it,956136235,80009410871,CTTF01701B,VACCARINI,169,SEC II,"VIA ORCHIDEA 9, 95123, CATANIA",37.5146226,15.0769296
Catania,ISTITUTO SUPERIORE,CTIS01700V,IS G. B. VACCARINI,"VIA ORCHIDEA, 9",95123,CATANIA,12,CTIS01700V@istruzione.it,956136235,80009410871,CTTL01701G,G. B. VACCARINI,207,SEC II,"VIA ORCHIDEA 9, 95123, CATANIA",37.5146226,15.0769296
